Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[43]     2.2    0.00    0.01  800001         std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_node(unsigned long, int const&, unsigned long) const [43]
                0.00    0.01  800001/800001      std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_before_node(unsigned long, int const&, unsigned long) const [44]
-----------------------------------------------
                0.00    0.01  800001/800001      std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_node(unsigned long, int const&, unsigned long) const [43]
[44]     2.2    0.00    0.01  800001         std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_before_node(unsigned long, int const&, unsigned long) const [44]
                0.00    0.01  118100/236214      std::__detail::_Hashtable_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(int const&, unsigned long, std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>*) const [41]
                0.00    0.00  117952/928792      std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>*) const [23]
                0.00    0.00  128792/1750339     std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>::_M_next() const [36]
-----------------------------------------------
                0.00    0.01       1/2           std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable(unsigned long, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<int> const&, std::__detail::_Select1st const&, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&) [69]
                0.00    0.01       1/2           std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [67]
[45]     2.1    0.00    0.01       2         std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_allocate_buckets(unsigned long) [45]
                0.00    0.01       2/2           __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::allocate(unsigned long, void const*) [61]
                0.00    0.00       2/3199416     std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_node_allocator() [35]
                0.00    0.00       2/4           std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> > const&) [156]
                0.00    0.00       2/4           std::allocator<std::__detail::_Hash_node_base*>::~allocator() [157]
-----------------------------------------------
                0.00    0.00     148/4000449     std::vector<int, std::allocator<int> >::_M_range_check(unsigned long) const [77]
                0.00    0.00     296/4000449     execute(int*, int, int) [3]
                0.00    0.00  800001/4000449     void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int const&>(int const&) [6]
                0.01    0.00 3200004/4000449     std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [16]
[46]     2.1    0.01    0.00 4000449         std::vector<int, std::allocator<int> >::size() const [46]
-----------------------------------------------
                0.00    0.00  928792/2528794     std::__detail::_Hash_code_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> const*, unsigned long) const [24]
                0.01    0.00 1600002/2528794     std::__detail::_Hash_code_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(int const&, unsigned long, unsigned long) const [65]
[47]     2.1    0.01    0.00 2528794         std::__detail::_Mod_range_hashing::operator()(unsigned long, unsigned long) const [47]
-----------------------------------------------
                0.01    0.00 1600002/1600002     std::vector<int, std::allocator<int> >::max_size() const [49]
[48]     2.1    0.01    0.00 1600002         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [48]
-----------------------------------------------
                0.00    0.01 1600002/1600002     std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [16]
[49]     2.1    0.00    0.01 1600002         std::vector<int, std::allocator<int> >::max_size() const [49]
                0.01    0.00 1600002/1600002     std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [48]
                0.00    0.00 1600002/1600002     std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [103]
-----------------------------------------------
                0.01    0.00 1600002/1600002     void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int const&>(int const&) [6]
[50]     2.1    0.01    0.00 1600002         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [50]
-----------------------------------------------
                0.01    0.00 1600002/1600002     int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [15]
[51]     2.1    0.01    0.00 1600002         std::move_iterator<int*> std::__make_move_if_noexcept_iterator<int*, std::move_iterator<int*> >(int*) [51]
                0.00    0.00 1600002/1600002     std::move_iterator<int*>::move_iterator(int*) [101]
-----------------------------------------------
                0.00    0.00  236214/1036067     std::__detail::_Equal_helper<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::equal_to<int>, unsigned long, false>::_S_equals(std::equal_to<int> const&, std::__detail::_Select1st const&, int const&, unsigned long, std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>*) [42]
                0.00    0.01  799853/1036067     std::pair<std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> >*>, false, false>, bool> std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<int, std::vector<int, std::allocator<int> >*> >(std::integral_constant<bool, true>, std::pair<int, std::vector<int, std::allocator<int> >*>&&) [8]
[52]     2.1    0.00    0.01 1036067         decltype ((get<0>)((forward<std::pair<int const, std::vector<int, std::allocator<int> >*>&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<int const, std::vector<int, std::allocator<int> >*>&>(std::pair<int const, std::vector<int, std::allocator<int> >*>&) const [52]
                0.01    0.00 1036067/1036067     std::pair<int const, std::vector<int, std::allocator<int> >*>& std::forward<std::pair<int const, std::vector<int, std::allocator<int> >*>&>(std::remove_reference<std::pair<int const, std::vector<int, std::allocator<int> >*>&>::type&) [53]
                0.00    0.00 1036067/1036067     std::tuple_element<0ul, std::pair<int const, std::vector<int, std::allocator<int> >*> >::type& std::get<0ul, int const, std::vector<int, std::allocator<int> >*>(std::pair<int const, std::vector<int, std::allocator<int> >*>&) [113]
-----------------------------------------------
                0.01    0.00 1036067/1036067     decltype ((get<0>)((forward<std::pair<int const, std::vector<int, std::allocator<int> >*>&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<int const, std::vector<int, std::allocator<int> >*>&>(std::pair<int const, std::vector<int, std::allocator<int> >*>&) const [52]
[53]     2.1    0.01    0.00 1036067         std::pair<int const, std::vector<int, std::allocator<int> >*>& std::forward<std::pair<int const, std::vector<int, std::allocator<int> >*>&>(std::remove_reference<std::pair<int const, std::vector<int, std::allocator<int> >*>&>::type&) [53]
-----------------------------------------------
                0.00    0.00       2/800003      std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::rehash(unsigned long) [66]
